0.602913,0.630455,0.769873,0.594148,0.825997,0.275055,0.478937,0.676870,0.439650,0.358043,0.541512,0.348458,0.531315,0.496218,0.693885,0.712889,0.511995,0.515773,0.424395,0.682446,0.708866,0.621221,0.454619,0.728527,0.479945,0.571561,0.646816,0.526249,0.572516,0.781970,0.553333,0.355950,0.595210,0.464149,0.523087,0.568214,0.571688,0.536187,0.400037,0.612197,0.684323,0.619254,0.414230,0.470679,0.335544,0.477708,0.464219,0.691223,0.370936,0.529057,0.700246,0.579244,0.801928,0.656826,0.602253,0.442617,0.510251,0.610136,0.526584,0.386499,0.540181,0.518787,0.554094,0.647972,0.787957,0.650954,0.371633,0.715921,0.759370,0.523945,0.398966,0.635601,0.687264,0.650325,0.756347,0.635548,0.629265,0.463661,0.727610,0.588328,0.519032,0.515117,0.749488,0.512908,0.720688,0.608730,0.448608,0.802714,0.405212,0.715057,0.529365,0.489661,0.507162,0.476749,0.374267,0.571260,0.736796,0.512548,0.609447,0.628298
0.546044,0.538221,0.644654,0.505276,0.681336,0.201537,0.426112,0.570579,0.347431,0.301112,0.452514,0.305065,0.493882,0.486133,0.661549,0.652356,0.462311,0.468556,0.420680,0.681703,0.682819,0.580792,0.445944,0.672831,0.448520,0.544323,0.592640,0.471262,0.542096,0.706543,0.469360,0.318185,0.541960,0.417453,0.479765,0.517182,0.514876,0.476785,0.384486,0.599684,0.646864,0.556739,0.379152,0.411928,0.300975,0.447051,0.461144,0.636720,0.360224,0.577340,0.711306,0.617564,0.795319,0.666993,0.601102,0.448447,0.541340,0.612163,0.515368,0.408879,0.576078,0.549035,0.575645,0.677960,0.781525,0.624273,0.394034,0.735363,0.740330,0.507671,0.440276,0.693036,0.727025,0.690878,0.763002,0.650265,0.625373,0.501707,0.733337,0.585530,0.525473,0.550108,0.722941,0.523962,0.688672,0.563748,0.464471,0.753963,0.423170,0.695227,0.510408,0.466469,0.476138,0.450457,0.414413,0.680903,0.785788,0.613431,0.731834,0.751060
0.492956,0.453284,0.513103,0.424362,0.513133,0.148857,0.378668,0.469002,0.272897,0.253884,0.375413,0.268965,0.459653,0.475432,0.630084,0.593168,0.417946,0.426476,0.415853,0.679185,0.657413,0.542686,0.436309,0.617712,0.419075,0.517952,0.541117,0.421663,0.512555,0.626842,0.394576,0.284912,0.492197,0.375086,0.439255,0.469585,0.462610,0.423534,0.369484,0.586558,0.610312,0.498537,0.347738,0.362034,0.272184,0.419912,0.457941,0.585610,0.351268,0.617994,0.720270,0.648720,0.788486,0.674392,0.599108,0.453229,0.567877,0.613649,0.505635,0.429367,0.607598,0.575922,0.595049,0.703427,0.776092,0.601182,0.414705,0.751656,0.722866,0.493737,0.477454,0.738573,0.758663,0.723632,0.768297,0.662302,0.621494,0.533906,0.737923,0.582663,0.531053,0.579768,0.697903,0.533081,0.658554,0.523079,0.477514,0.704929,0.438036,0.676499,0.492889,0.445760,0.449531,0.428468,0.451543,0.764158,0.823911,0.695754,0.817759,0.834832
0.432988,0.364841,0.383244,0.342937,0.355384,0.106979,0.329006,0.375562,0.211218,0.209919,0.305974,0.230690,0.420671,0.454404,0.592342,0.532230,0.371823,0.382527,0.400448,0.669317,0.627505,0.501586,0.416489,0.560736,0.385677,0.485992,0.488481,0.370970,0.475904,0.545063,0.327996,0.249272,0.442553,0.330927,0.395613,0.419506,0.408456,0.369589,0.344412,0.564859,0.568565,0.440224,0.312336,0.312334,0.238875,0.385467,0.441291,0.530603,0.329416,0.640129,0.719903,0.662433,0.775991,0.672515,0.588203,0.444798,0.578556,0.604740,0.486109,0.432808,0.621967,0.585568,0.596911,0.711783,0.762611,0.570538,0.416527,0.756508,0.699266,0.470534,0.494920,0.766752,0.777089,0.741350,0.765966,0.663296,0.608875,0.547091,0.733589,0.568817,0.522660,0.590541,0.665688,0.525637,0.619885,0.474296,0.470438,0.648275,0.435716,0.650688,0.466985,0.416007,0.413067,0.396162,0.467762,0.816531,0.848472,0.750895,0.870103,0.884723
0.413414,0.324700,0.315292,0.298086,0.264034,0.080384,0.298170,0.316879,0.169541,0.178581,0.264928,0.210139,0.405271,0.452984,0.583431,0.502513,0.347228,0.360959,0.399447,0.680332,0.623386,0.484168,0.412714,0.533776,0.366093,0.473234,0.460361,0.339721,0.458251,0.493395,0.280339,0.223359,0.413143,0.302035,0.369138,0.391639,0.379674,0.341328,0.337350,0.568654,0.555115,0.410885,0.293685,0.291914,0.226170,0.380698,0.455186,0.519685,0.337128,0.687227,0.749857,0.700774,0.792709,0.695421,0.606232,0.465405,0.617367,0.631431,0.503483,0.469239,0.672275,0.634653,0.641133,0.757483,0.789402,0.586533,0.449991,0.790865,0.715423,0.483588,0.541273,0.812858,0.816052,0.781799,0.792295,0.692746,0.628722,0.585122,0.762134,0.591026,0.551039,0.633147,0.676676,0.553391,0.625893,0.469835,0.497176,0.643795,0.458970,0.662684,0.471696,0.418770,0.417585,0.405120,0.519064,0.874456,0.889492,0.816044,0.918560,0.929796
0.354768,0.254487,0.224963,0.235652,0.172780,0.058745,0.255465,0.248993,0.131654,0.147186,0.215119,0.179390,0.366978,0.425830,0.542006,0.445348,0.306693,0.321738,0.378098,0.663328,0.590113,0.443509,0.387042,0.478767,0.333160,0.439073,0.411741,0.296720,0.419895,0.419684,0.232095,0.193479,0.367896,0.262852,0.327516,0.345013,0.331201,0.295099,0.308723,0.539902,0.510603,0.358354,0.260174,0.250079,0.196241,0.344283,0.429951,0.465909,0.310358,0.691999,0.740273,0.698776,0.774347,0.683722,0.586696,0.446302,0.612937,0.612722,0.476253,0.458837,0.671333,0.629259,0.629804,0.752142,0.770066,0.552148,0.438963,0.785734,0.687208,0.454991,0.542307,0.822748,0.820447,0.784755,0.782429,0.683264,0.608458,0.581396,0.749234,0.568080,0.531604,0.627346,0.638906,0.533935,0.582476,0.420485,0.476354,0.583885,0.443188,0.630519,0.439409,0.384053,0.378333,0.369183,0.518284,0.894645,0.898605,0.840514,0.936721,0.946265
0.308366,0.201500,0.166213,0.187037,0.119959,0.042780,0.218312,0.200840,0.103728,0.120809,0.178376,0.152703,0.333851,0.397914,0.506739,0.401101,0.272389,0.288969,0.353914,0.648278,0.563192,0.409748,0.359793,0.436467,0.302651,0.407876,0.372435,0.259591,0.382971,0.363094,0.194704,0.165432,0.330879,0.228218,0.290432,0.305344,0.290989,0.257485,0.279482,0.513982,0.473348,0.317606,0.230253,0.218355,0.170580,0.313616,0.405635,0.427144,0.284618,0.694342,0.735515,0.694289,0.762432,0.674476,0.571210,0.428175,0.607937,0.599826,0.455779,0.447764,0.672486,0.626901,0.621334,0.749467,0.759446,0.529364,0.424348,0.783865,0.669209,0.432665,0.538861,0.831901,0.826037,0.787869,0.777806,0.676493,0.593559,0.572989,0.742249,0.550337,0.515413,0.620202,0.612306,0.514556,0.549266,0.381569,0.452111,0.541332,0.423740,0.607296,0.412674,0.355023,0.346664,0.340635,0.514115,0.910313,0.909324,0.859845,0.950199,0.958413
0.252903,0.149444,0.114395,0.141692,0.079211,0.031264,0.181943,0.156921,0.081292,0.098519,0.144388,0.127186,0.295326,0.361799,0.458444,0.349067,0.236307,0.253440,0.324036,0.620600,0.523790,0.368946,0.326043,0.384863,0.269912,0.369893,0.328032,0.222531,0.340409,0.303114,0.161791,0.140110,0.291144,0.194496,0.251835,0.262989,0.248360,0.218527,0.246012,0.475035,0.424653,0.272401,0.199031,0.183885,0.143541,0.274865,0.368077,0.374332,0.250194,0.680550,0.714024,0.673443,0.733727,0.650818,0.540933,0.396129,0.585895,0.568156,0.419046,0.419460,0.653624,0.602673,0.590087,0.725522,0.727108,0.486737,0.393761,0.765452,0.631129,0.396048,0.518390,0.828391,0.818691,0.776436,0.757337,0.653627,0.562432,0.548237,0.717026,0.514453,0.480686,0.593387,0.563770,0.476867,0.495405,0.329303,0.410453,0.475163,0.390370,0.564605,0.373402,0.314774,0.302373,0.298988,0.490337,0.916018,0.910225,0.867230,0.956653,0.964186
0.249146,0.140526,0.103382,0.127697,0.066226,0.024432,0.165883,0.139238,0.067707,0.084458,0.130843,0.117603,0.288203,0.358808,0.459768,0.340713,0.224547,0.243782,0.318862,0.632305,0.529013,0.362159,0.319834,0.377988,0.255879,0.362004,0.316244,0.206786,0.328239,0.283917,0.141755,0.124272,0.275964,0.177026,0.234710,0.247973,0.235024,0.206363,0.238639,0.480909,0.422181,0.261708,0.187353,0.178614,0.137957,0.275979,0.380545,0.384186,0.257438,0.713790,0.745011,0.701111,0.758857,0.671684,0.559588,0.412427,0.615759,0.597789,0.440403,0.448441,0.696699,0.647100,0.633663,0.768056,0.766575,0.518141,0.419531,0.798782,0.662458,0.414406,0.551539,0.857462,0.847039,0.806668,0.786767,0.681241,0.586019,0.572585,0.749471,0.539782,0.508515,0.626722,0.591286,0.501495,0.517640,0.338872,0.429745,0.499159,0.403810,0.588124,0.381403,0.321472,0.314812,0.314487,0.529997,0.938976,0.934122,0.897317,0.970617,0.976329
0.227512,0.122340,0.084624,0.109468,0.050675,0.019512,0.147662,0.117557,0.056046,0.072555,0.114185,0.106584,0.271072,0.345338,0.441018,0.315634,0.206987,0.226891,0.307387,0.625865,0.514195,0.342414,0.305874,0.352496,0.237645,0.343662,0.293074,0.187816,0.308006,0.252020,0.122275,0.110357,0.253128,0.158142,0.213176,0.225774,0.213988,0.187579,0.225373,0.468031,0.400927,0.239264,0.171799,0.164441,0.127724,0.263105,0.374840,0.367285,0.251885,0.725497,0.750250,0.707688,0.757687,0.671129,0.555601,0.409378,0.622531,0.598930,0.436292,0.454601,0.710867,0.660133,0.645224,0.780358,0.772235,0.516645,0.425989,0.807606,0.661126,0.409970,0.563592,0.868606,0.856333,0.816358,0.791567,0.685214,0.584483,0.577287,0.753929,0.537981,0.509784,0.634372,0.583672,0.501811,0.507174,0.324973,0.428006,0.482658,0.400700,0.580898,0.369779,0.310156,0.306192,0.308323,0.544753,0.949445,0.943203,0.911983,0.976964,0.981720
