0.003158,0.001536,0.001477,0.001021,0.002282,0.001518,0.008965,0.002816,0.002892,0.002336,0.001142,0.000882,0.002390,0.001759,0.005145,0.005374,0.005036,0.011780,0.006193,0.005496,0.005530,0.005905,0.004148,0.010037,0.017821,0.006756,0.007492,0.005992,0.003907,0.003347,0.011421,0.008638,0.003933,0.001897,0.001387,0.001485,0.001652,0.001884,0.001102,0.001112,0.001272,0.000931,0.000499,0.000206,0.000196,0.000138,0.000107,0.000604,0.001098,0.002156,0.002118,0.002382,0.003884,0.003322,0.003106,0.002573,0.002380,0.003853,0.001861,0.001310,0.001839,0.002469,0.002193,0.007206,0.001929,0.002190,0.001910,0.001696,0.001406,0.001478,0.000837,0.000694,0.000689,0.000340,0.000211,0.000159,0.000152,0.000173,0.000551,0.000141,0.000155,0.000145,0.000166,0.000110,0.006303,0.005414,0.005445,0.006354,0.005364,0.004202,0.016437,0.014459,0.007688,0.004277,0.003477,0.006654,0.008166,0.008542,0.012675,0.009390
0.002361,0.001106,0.001062,0.000727,0.001663,0.001090,0.007032,0.002086,0.002147,0.001733,0.000799,0.000613,0.001744,0.001269,0.003885,0.004047,0.003744,0.009160,0.004678,0.004139,0.004178,0.004453,0.003030,0.007725,0.014134,0.005104,0.005691,0.004535,0.002838,0.002425,0.008898,0.006662,0.002876,0.001345,0.000974,0.001051,0.001163,0.001365,0.000778,0.000789,0.000911,0.000655,0.000335,0.000132,0.000125,0.000088,0.000067,0.000432,0.000805,0.001658,0.001635,0.001842,0.003077,0.002586,0.002405,0.001961,0.001784,0.002958,0.001380,0.000961,0.001346,0.001840,0.001628,0.005712,0.001431,0.001651,0.001438,0.001266,0.001047,0.001105,0.000599,0.000489,0.000483,0.000232,0.000140,0.000102,0.000097,0.000111,0.000378,0.000089,0.000098,0.000093,0.000106,0.000070,0.004954,0.004282,0.004290,0.005010,0.004165,0.003229,0.013499,0.011793,0.006091,0.003310,0.002674,0.005388,0.006780,0.007103,0.010672,0.007901
0.001773,0.000800,0.000769,0.000524,0.001217,0.000792,0.005533,0.001556,0.001601,0.001294,0.000562,0.000431,0.001283,0.000925,0.002937,0.003065,0.002803,0.007141,0.003542,0.003116,0.003159,0.003374,0.002228,0.005963,0.011200,0.003855,0.004316,0.003448,0.002059,0.001769,0.006945,0.005132,0.002097,0.000956,0.000687,0.000746,0.000816,0.000995,0.000552,0.000560,0.000654,0.000465,0.000226,0.000085,0.000081,0.000056,0.000042,0.000314,0.000595,0.001290,0.001285,0.001447,0.002469,0.002039,0.001886,0.001513,0.001353,0.002288,0.001034,0.000714,0.000990,0.001384,0.001225,0.004559,0.001066,0.001255,0.001092,0.000953,0.000790,0.000835,0.000433,0.000349,0.000342,0.000160,0.000093,0.000066,0.000063,0.000072,0.000263,0.000057,0.000063,0.000061,0.000068,0.000045,0.003909,0.003422,0.003414,0.003979,0.003258,0.002511,0.011133,0.009659,0.004856,0.002579,0.002068,0.004401,0.005705,0.005986,0.009080,0.006740
0.001333,0.000581,0.000559,0.000376,0.000896,0.000573,0.004362,0.001160,0.001196,0.000967,0.000397,0.000302,0.000944,0.000671,0.002231,0.002324,0.002093,0.005561,0.002681,0.002353,0.002399,0.002560,0.001635,0.004597,0.008876,0.002916,0.003291,0.002616,0.001503,0.001287,0.005414,0.003958,0.001536,0.000681,0.000485,0.000529,0.000578,0.000725,0.000392,0.000399,0.000472,0.000330,0.000153,0.000055,0.000052,0.000036,0.000026,0.000227,0.000442,0.001006,0.001007,0.001133,0.001980,0.001607,0.001478,0.001167,0.001023,0.001772,0.000776,0.000529,0.000732,0.001043,0.000918,0.003633,0.000798,0.000956,0.000830,0.000720,0.000595,0.000631,0.000314,0.000248,0.000243,0.000111,0.000062,0.000043,0.000041,0.000047,0.000182,0.000037,0.000041,0.000040,0.000044,0.000029,0.003099,0.002734,0.002712,0.003162,0.002554,0.001944,0.009186,0.007920,0.003873,0.002010,0.001604,0.003604,0.004795,0.005034,0.007727,0.005743
0.001005,0.000422,0.000407,0.000272,0.000660,0.000418,0.003447,0.000868,0.000897,0.000725,0.000281,0.000213,0.000697,0.000490,0.001696,0.001767,0.001571,0.004346,0.002036,0.001780,0.001823,0.001947,0.001205,0.003556,0.007051,0.002211,0.002509,0.001993,0.001098,0.000942,0.004236,0.003061,0.001127,0.000487,0.000344,0.000377,0.000409,0.000531,0.000279,0.000286,0.000341,0.000236,0.000104,0.000036,0.000034,0.000023,0.000017,0.000166,0.000329,0.000787,0.000794,0.000893,0.001595,0.001272,0.001163,0.000904,0.000778,0.001377,0.000584,0.000394,0.000542,0.000789,0.000692,0.002909,0.000598,0.000730,0.000633,0.000545,0.000451,0.000480,0.000228,0.000178,0.000173,0.000077,0.000042,0.000028,0.000026,0.000031,0.000127,0.000024,0.000026,0.000026,0.000029,0.000019,0.002459,0.002192,0.002164,0.002520,0.002007,0.001515,0.007600,0.006510,0.003099,0.001573,0.001247,0.002958,0.004048,0.004254,0.006597,0.004914
0.000758,0.000308,0.000297,0.000196,0.000488,0.000303,0.002725,0.000650,0.000673,0.000544,0.000199,0.000150,0.000515,0.000357,0.001292,0.001344,0.001177,0.003393,0.001546,0.001348,0.001388,0.001481,0.000887,0.002749,0.005599,0.001677,0.001917,0.001517,0.000803,0.000687,0.003312,0.002367,0.000828,0.000348,0.000243,0.000269,0.000290,0.000388,0.000199,0.000204,0.000247,0.000168,0.000071,0.000023,0.000022,0.000015,0.000011,0.000121,0.000245,0.000617,0.000625,0.000702,0.001283,0.001006,0.000915,0.000699,0.000591,0.001070,0.000440,0.000293,0.000401,0.000596,0.000521,0.002326,0.000449,0.000558,0.000483,0.000413,0.000341,0.000364,0.000166,0.000127,0.000123,0.000053,0.000028,0.000018,0.000017,0.000020,0.000088,0.000015,0.000017,0.000017,0.000019,0.000012,0.001954,0.001757,0.001725,0.002009,0.001578,0.001178,0.006285,0.005350,0.002479,0.001230,0.000971,0.002429,0.003412,0.003588,0.005629,0.004200
0.000574,0.000225,0.000216,0.000142,0.000360,0.000221,0.002158,0.000487,0.000505,0.000409,0.000142,0.000106,0.000381,0.000261,0.000985,0.001023,0.000884,0.002655,0.001176,0.001023,0.001058,0.001128,0.000655,0.002129,0.004455,0.001274,0.001465,0.001158,0.000588,0.000503,0.002595,0.001836,0.000609,0.000249,0.000173,0.000192,0.000206,0.000285,0.000142,0.000147,0.000179,0.000120,0.000048,0.000015,0.000014,0.000009,0.000007,0.000088,0.000183,0.000484,0.000493,0.000554,0.001036,0.000798,0.000722,0.000543,0.000450,0.000833,0.000332,0.000219,0.000298,0.000451,0.000393,0.001866,0.000338,0.000428,0.000370,0.000314,0.000259,0.000277,0.000121,0.000091,0.000088,0.000037,0.000019,0.000012,0.000011,0.000013,0.000061,0.000010,0.000011,0.000011,0.000012,0.000008,0.001555,0.001411,0.001378,0.001604,0.001242,0.000919,0.005209,0.004407,0.001988,0.000965,0.000757,0.001998,0.002885,0.003037,0.004814,0.003600
0.000434,0.000164,0.000158,0.000102,0.000267,0.000161,0.001711,0.000366,0.000380,0.000308,0.000101,0.000075,0.000282,0.000191,0.000754,0.000780,0.000664,0.002083,0.000899,0.000780,0.000810,0.000861,0.000483,0.001654,0.003563,0.000974,0.001128,0.000886,0.000433,0.000369,0.002041,0.001432,0.000452,0.000180,0.000123,0.000138,0.000148,0.000209,0.000102,0.000106,0.000131,0.000086,0.000033,0.000010,0.000009,0.000006,0.000004,0.000064,0.000136,0.000377,0.000385,0.000433,0.000830,0.000628,0.000565,0.000419,0.000341,0.000647,0.000249,0.000162,0.000221,0.000341,0.000295,0.001493,0.000255,0.000327,0.000282,0.000238,0.000195,0.000210,0.000088,0.000065,0.000063,0.000026,0.000013,0.000008,0.000007,0.000009,0.000043,0.000006,0.000007,0.000007,0.000008,0.000005,0.001237,0.001128,0.001097,0.001278,0.000976,0.000713,0.004313,0.003626,0.001590,0.000755,0.000590,0.001636,0.002416,0.002546,0.004088,0.003055
0.000329,0.000120,0.000116,0.000074,0.000198,0.000117,0.001359,0.000274,0.000287,0.000232,0.000072,0.000053,0.000209,0.000139,0.000577,0.000595,0.000498,0.001631,0.000684,0.000593,0.000620,0.000658,0.000356,0.001282,0.002839,0.000741,0.000866,0.000676,0.000319,0.000270,0.001600,0.001112,0.000334,0.000129,0.000087,0.000099,0.000106,0.000153,0.000073,0.000076,0.000095,0.000062,0.000022,0.000006,0.000006,0.000004,0.000003,0.000047,0.000102,0.000297,0.000304,0.000341,0.000670,0.000499,0.000446,0.000325,0.000260,0.000505,0.000188,0.000121,0.000165,0.000259,0.000223,0.001198,0.000192,0.000251,0.000216,0.000181,0.000148,0.000160,0.000064,0.000047,0.000045,0.000018,0.000009,0.000005,0.000005,0.000006,0.000030,0.000004,0.000005,0.000005,0.000005,0.000003,0.000989,0.000907,0.000876,0.001023,0.000770,0.000555,0.003582,0.002993,0.001277,0.000592,0.000461,0.001350,0.002044,0.002155,0.003502,0.002620
0.000249,0.000088,0.000084,0.000053,0.000146,0.000084,0.001078,0.000205,0.000215,0.000174,0.000051,0.000037,0.000154,0.000101,0.000443,0.000453,0.000372,0.001277,0.000521,0.000453,0.000475,0.000501,0.000262,0.000993,0.002269,0.000566,0.000668,0.000515,0.000235,0.000197,0.001256,0.000868,0.000249,0.000093,0.000062,0.000071,0.000076,0.000112,0.000052,0.000055,0.000069,0.000044,0.000015,0.000004,0.000004,0.000003,0.000002,0.000033,0.000076,0.000231,0.000236,0.000265,0.000535,0.000391,0.000348,0.000250,0.000195,0.000392,0.000141,0.000089,0.000123,0.000195,0.000166,0.000956,0.000145,0.000192,0.000164,0.000137,0.000111,0.000121,0.000047,0.000033,0.000032,0.000012,0.000006,0.000003,0.000003,0.000004,0.000021,0.000003,0.000003,0.000003,0.000003,0.000002,0.000788,0.000722,0.000694,0.000814,0.000604,0.000428,0.002964,0.002462,0.001020,0.000462,0.000359,0.001105,0.001706,0.001799,0.002969,0.002216
0.000188,0.000064,0.000061,0.000038,0.000108,0.000062,0.000856,0.000154,0.000162,0.000131,0.000036,0.000026,0.000114,0.000074,0.000338,0.000345,0.000280,0.001001,0.000397,0.000343,0.000362,0.000382,0.000193,0.000770,0.001808,0.000430,0.000510,0.000393,0.000172,0.000144,0.000986,0.000674,0.000183,0.000066,0.000044,0.000051,0.000054,0.000082,0.000037,0.000039,0.000050,0.000031,0.000010,0.000003,0.000003,0.000002,0.000001,0.000024,0.000057,0.000182,0.000188,0.000211,0.000434,0.000312,0.000275,0.000194,0.000149,0.000306,0.000107,0.000067,0.000091,0.000148,0.000126,0.000770,0.000109,0.000147,0.000126,0.000105,0.000085,0.000093,0.000034,0.000024,0.000023,0.000009,0.000004,0.000002,0.000002,0.000002,0.000014,0.000002,0.000002,0.000002,0.000002,0.000001,0.000629,0.000583,0.000557,0.000652,0.000477,0.000335,0.002467,0.002036,0.000821,0.000364,0.000281,0.000914,0.001452,0.001533,0.002555,0.001914
0.000143,0.000047,0.000045,0.000028,0.000080,0.000045,0.000681,0.000115,0.000122,0.000099,0.000026,0.000018,0.000084,0.000054,0.000259,0.000263,0.000210,0.000784,0.000302,0.000262,0.000277,0.000292,0.000142,0.000597,0.001444,0.000328,0.000393,0.000300,0.000127,0.000105,0.000774,0.000525,0.000136,0.000048,0.000031,0.000036,0.000039,0.000060,0.000027,0.000028,0.000037,0.000022,0.000007,0.000002,0.000002,0.000001,0.000001,0.000018,0.000042,0.000143,0.000148,0.000166,0.000351,0.000247,0.000217,0.000151,0.000113,0.000239,0.000080,0.000050,0.000068,0.000112,0.000095,0.000619,0.000083,0.000113,0.000097,0.000080,0.000064,0.000071,0.000025,0.000017,0.000016,0.000006,0.000003,0.000001,0.000001,0.000002,0.000010,0.000001,0.000001,0.000001,0.000001,0.000001,0.000503,0.000468,0.000445,0.000522,0.000376,0.000260,0.002053,0.001685,0.000660,0.000286,0.000220,0.000755,0.001229,0.001298,0.002192,0.001642
0.000108,0.000034,0.000033,0.000020,0.000060,0.000032,0.000544,0.000086,0.000092,0.000074,0.000018,0.000013,0.000062,0.000039,0.000200,0.000201,0.000157,0.000617,0.000231,0.000201,0.000214,0.000223,0.000104,0.000464,0.001161,0.000251,0.000305,0.000229,0.000094,0.000077,0.000611,0.000412,0.000102,0.000034,0.000022,0.000026,0.000028,0.000044,0.000019,0.000020,0.000027,0.000016,0.000005,0.000001,0.000001,0.000001,0.000000,0.000013,0.000032,0.000112,0.000115,0.000129,0.000281,0.000195,0.000170,0.000116,0.000086,0.000186,0.000060,0.000037,0.000051,0.000085,0.000071,0.000496,0.000063,0.000087,0.000074,0.000061,0.000048,0.000053,0.000018,0.000012,0.000012,0.000004,0.000002,0.000001,0.000001,0.000001,0.000007,0.000001,0.000001,0.000001,0.000001,0.000001,0.000404,0.000375,0.000354,0.000417,0.000297,0.000201,0.001710,0.001395,0.000530,0.000224,0.000172,0.000622,0.001031,0.001089,0.001870,0.001397
0.000083,0.000025,0.000024,0.000014,0.000045,0.000024,0.000436,0.000065,0.000070,0.000056,0.000013,0.000009,0.000046,0.000029,0.000154,0.000154,0.000118,0.000488,0.000178,0.000154,0.000165,0.000172,0.000077,0.000363,0.000937,0.000193,0.000236,0.000177,0.000070,0.000057,0.000485,0.000326,0.000076,0.000025,0.000016,0.000019,0.000020,0.000033,0.000014,0.000015,0.000020,0.000012,0.000003,0.000001,0.000001,0.000000,0.000000,0.000009,0.000024,0.000088,0.000091,0.000102,0.000228,0.000155,0.000134,0.000091,0.000065,0.000146,0.000046,0.000027,0.000038,0.000064,0.000053,0.000402,0.000048,0.000067,0.000057,0.000047,0.000037,0.000041,0.000013,0.000009,0.000008,0.000003,0.000001,0.000001,0.000001,0.000001,0.000005,0.000000,0.000001,0.000001,0.000001,0.000000,0.000325,0.000303,0.000284,0.000336,0.000235,0.000157,0.001433,0.001162,0.000428,0.000177,0.000136,0.000516,0.000874,0.000924,0.001608,0.001201
0.000063,0.000019,0.000018,0.000010,0.000033,0.000017,0.000348,0.000049,0.000053,0.000042,0.000009,0.000006,0.000034,0.000021,0.000119,0.000118,0.000088,0.000382,0.000135,0.000118,0.000127,0.000131,0.000057,0.000281,0.000751,0.000147,0.000183,0.000134,0.000052,0.000041,0.000381,0.000255,0.000057,0.000018,0.000011,0.000014,0.000015,0.000024,0.000010,0.000011,0.000015,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000007,0.000018,0.000069,0.000071,0.000080,0.000183,0.000122,0.000105,0.000070,0.000049,0.000114,0.000034,0.000020,0.000028,0.000049,0.000040,0.000322,0.000036,0.000052,0.000044,0.000036,0.000028,0.000031,0.000010,0.000006,0.000006,0.000002,0.000001,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000261,0.000242,0.000226,0.000269,0.000186,0.000121,0.001194,0.000963,0.000344,0.000138,0.000106,0.000426,0.000736,0.000778,0.001377,0.001026
0.000048,0.000014,0.000013,0.000007,0.000025,0.000012,0.000280,0.000037,0.000040,0.000032,0.000007,0.000004,0.000025,0.000015,0.000092,0.000090,0.000066,0.000302,0.000104,0.000091,0.000098,0.000101,0.000042,0.000220,0.000606,0.000113,0.000142,0.000103,0.000038,0.000030,0.000302,0.000201,0.000043,0.000013,0.000008,0.000010,0.000011,0.000018,0.000007,0.000008,0.000011,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000005,0.000013,0.000055,0.000056,0.000063,0.000149,0.000098,0.000084,0.000054,0.000037,0.000090,0.000026,0.000015,0.000021,0.000037,0.000030,0.000261,0.000028,0.000040,0.000034,0.000028,0.000021,0.000024,0.000007,0.000005,0.000004,0.000001,0.000001,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000211,0.000196,0.000181,0.000217,0.000148,0.000095,0.001004,0.000805,0.000279,0.000110,0.000084,0.000355,0.000627,0.000663,0.001191,0.000887
0.000037,0.000010,0.000009,0.000005,0.000019,0.000009,0.000225,0.000028,0.000030,0.000024,0.000005,0.000003,0.000019,0.000011,0.000071,0.000069,0.000050,0.000239,0.000080,0.000070,0.000076,0.000078,0.000031,0.000171,0.000489,0.000087,0.000111,0.000079,0.000028,0.000022,0.000239,0.000159,0.000032,0.000009,0.000006,0.000007,0.000008,0.000013,0.000005,0.000006,0.000008,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000003,0.000010,0.000043,0.000044,0.000050,0.000121,0.000078,0.000066,0.000042,0.000029,0.000070,0.000020,0.000011,0.000016,0.000028,0.000023,0.000211,0.000021,0.000031,0.000026,0.000021,0.000016,0.000018,0.000005,0.000003,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000171,0.000159,0.000146,0.000175,0.000117,0.000074,0.000845,0.000674,0.000226,0.000087,0.000066,0.000297,0.000534,0.000565,0.001031,0.000768
0.000028,0.000007,0.000007,0.000004,0.000014,0.000006,0.000181,0.000021,0.000023,0.000018,0.000003,0.000002,0.000014,0.000008,0.000055,0.000053,0.000037,0.000188,0.000061,0.000053,0.000058,0.000059,0.000022,0.000133,0.000393,0.000066,0.000085,0.000060,0.000021,0.000016,0.000189,0.000125,0.000024,0.000007,0.000004,0.000005,0.000006,0.000010,0.000004,0.000004,0.000006,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000002,0.000008,0.000034,0.000035,0.000039,0.000098,0.000062,0.000052,0.000033,0.000022,0.000055,0.000015,0.000008,0.000012,0.000021,0.000017,0.000171,0.000016,0.000024,0.000020,0.000016,0.000012,0.000014,0.000004,0.000002,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000138,0.000128,0.000116,0.000140,0.000093,0.000057,0.000709,0.000562,0.000182,0.000068,0.000052,0.000246,0.000453,0.000479,0.000889,0.000661
