0.641575,0.373515,0.520676,0.337372,0.630613,0.369337,0.432727,0.588133,0.552846,0.458531,0.568494,0.437467,0.502109,0.397431,0.471595,0.577175,0.493094,0.525008,0.388358,0.460521,0.522827,0.534896,0.410504,0.607607,0.490356,0.467407,0.538352,0.414230,0.342279,0.522253,0.535416,0.404769,0.561804,0.472981,0.464709,0.478339,0.472531,0.492791,0.370627,0.459746,0.478496,0.590719,0.502767,0.637703,0.517846,0.535701,0.428720,0.636739,0.396081,0.413524,0.546535,0.354120,0.524129,0.479443,0.538101,0.524317,0.493361,0.601625,0.642654,0.531694,0.558940,0.599914,0.490056,0.464468,0.594924,0.632865,0.358139,0.456554,0.595946,0.572329,0.403835,0.498870,0.517676,0.452702,0.546045,0.514659,0.560510,0.385562,0.590213,0.571892,0.551292,0.455550,0.629446,0.407418,0.526715,0.503202,0.307398,0.672160,0.396110,0.597495,0.593782,0.573776,0.525264,0.556664,0.431379,0.461666,0.628639,0.476114,0.521034,0.535123
0.662977,0.369762,0.482260,0.316211,0.541050,0.286740,0.412622,0.537190,0.477281,0.405768,0.525848,0.415829,0.508004,0.424408,0.503205,0.576057,0.480289,0.516229,0.408009,0.516250,0.555800,0.541170,0.431897,0.611079,0.483306,0.479302,0.531527,0.392822,0.349828,0.494750,0.476879,0.371744,0.547091,0.448753,0.452265,0.468862,0.461418,0.477318,0.384055,0.504792,0.502533,0.584556,0.495263,0.634399,0.517629,0.561627,0.484462,0.664556,0.436634,0.524035,0.644510,0.455052,0.614184,0.555826,0.599085,0.584958,0.586243,0.679025,0.697601,0.614470,0.671970,0.705898,0.604922,0.605425,0.704405,0.695066,0.436715,0.579476,0.671860,0.622891,0.498442,0.635842,0.644171,0.576385,0.647933,0.601324,0.626231,0.473261,0.687977,0.642811,0.628980,0.562194,0.696465,0.488210,0.590588,0.542894,0.380542,0.721914,0.462176,0.663517,0.634711,0.612402,0.571285,0.606295,0.537515,0.654650,0.775298,0.640206,0.723458,0.742612
0.623129,0.301719,0.373029,0.253799,0.395374,0.204889,0.363643,0.450384,0.388185,0.340720,0.450838,0.363145,0.474995,0.411685,0.482541,0.530284,0.435446,0.473986,0.395375,0.524113,0.541761,0.510369,0.417878,0.571011,0.451382,0.456520,0.489375,0.345958,0.325148,0.427351,0.404513,0.324271,0.504142,0.401017,0.412049,0.425564,0.413689,0.425588,0.360670,0.499766,0.477647,0.538218,0.456732,0.587637,0.474193,0.535746,0.480648,0.632315,0.418256,0.567952,0.670007,0.492541,0.628812,0.574857,0.605130,0.588365,0.614780,0.691480,0.695326,0.629993,0.705741,0.733725,0.631759,0.647354,0.721436,0.688630,0.450560,0.617879,0.673946,0.614118,0.528776,0.695299,0.694113,0.625282,0.673895,0.623571,0.632096,0.501610,0.709683,0.648659,0.638154,0.594118,0.690782,0.498719,0.576161,0.511724,0.388584,0.695990,0.471134,0.662347,0.623883,0.595072,0.548270,0.586767,0.568347,0.749331,0.829576,0.723279,0.819637,0.837308
0.572153,0.238826,0.273378,0.199443,0.267413,0.145203,0.315425,0.364953,0.307939,0.282403,0.377427,0.313643,0.437714,0.393407,0.453603,0.478191,0.389588,0.429557,0.379025,0.522297,0.519473,0.474292,0.399009,0.523315,0.416783,0.429178,0.443501,0.301515,0.298347,0.359624,0.337137,0.280615,0.457126,0.352834,0.369190,0.379261,0.364277,0.372936,0.334188,0.485073,0.444659,0.485118,0.414547,0.533709,0.426900,0.501454,0.467121,0.589120,0.393968,0.596538,0.680468,0.515521,0.627972,0.580603,0.599428,0.580471,0.628767,0.690560,0.681785,0.633095,0.723993,0.746923,0.643054,0.670190,0.722839,0.670706,0.454155,0.638840,0.662638,0.595385,0.546860,0.734173,0.725157,0.656113,0.684393,0.632333,0.626361,0.517089,0.716421,0.642131,0.634853,0.610469,0.671493,0.497152,0.548953,0.471527,0.386208,0.655732,0.469349,0.647730,0.602046,0.567320,0.515521,0.557003,0.585235,0.810789,0.861691,0.779804,0.876762,0.891675
0.522543,0.186393,0.201335,0.154295,0.184101,0.099577,0.269275,0.297683,0.241953,0.229352,0.315952,0.265124,0.401364,0.369530,0.426879,0.435379,0.346653,0.388102,0.355333,0.518537,0.500618,0.441868,0.373572,0.484684,0.381295,0.401047,0.403791,0.260497,0.269584,0.307523,0.281386,0.236824,0.415776,0.306675,0.328090,0.336731,0.319855,0.325754,0.302152,0.468575,0.415349,0.439515,0.371859,0.484014,0.378281,0.467023,0.447678,0.554599,0.363341,0.615219,0.691161,0.528148,0.631424,0.584812,0.593804,0.567922,0.636362,0.690279,0.669273,0.628936,0.737507,0.756218,0.648841,0.686811,0.728226,0.657834,0.445703,0.656764,0.657691,0.577232,0.552944,0.764562,0.751100,0.679899,0.696284,0.638849,0.621585,0.520702,0.724477,0.635180,0.628377,0.617748,0.658330,0.487853,0.526257,0.434543,0.371788,0.625884,0.456644,0.637588,0.580554,0.538991,0.482760,0.526973,0.590526,0.853634,0.888661,0.820638,0.914133,0.926496
0.468221,0.146042,0.142542,0.121135,0.117812,0.071869,0.231933,0.234354,0.188728,0.189350,0.259309,0.228302,0.366021,0.350264,0.396375,0.385725,0.307434,0.348237,0.338773,0.509815,0.474473,0.405948,0.354199,0.436445,0.349346,0.373646,0.361182,0.226325,0.246201,0.253564,0.231380,0.204792,0.371795,0.266878,0.290610,0.296175,0.278049,0.281667,0.278342,0.449108,0.381396,0.388882,0.334065,0.431839,0.337191,0.431764,0.430532,0.507263,0.339683,0.631328,0.691143,0.539876,0.620573,0.580987,0.580528,0.553995,0.640592,0.681337,0.649309,0.624826,0.745087,0.759999,0.650879,0.697203,0.720451,0.633734,0.444357,0.665816,0.638627,0.553540,0.562110,0.785871,0.766972,0.696565,0.696202,0.638183,0.608469,0.526877,0.721403,0.621270,0.617696,0.623616,0.631114,0.479503,0.493581,0.393989,0.364359,0.577586,0.449189,0.615377,0.553472,0.507304,0.448012,0.493909,0.598329,0.884069,0.903723,0.851428,0.937362,0.947388
0.412764,0.112173,0.102054,0.093368,0.079036,0.050928,0.195757,0.186263,0.147093,0.153647,0.213408,0.192516,0.330340,0.324070,0.364494,0.342785,0.270460,0.310693,0.314559,0.495878,0.448280,0.371712,0.327302,0.394416,0.315848,0.344072,0.323139,0.194704,0.220052,0.211878,0.191417,0.172813,0.331978,0.228671,0.253796,0.257953,0.239955,0.242173,0.248801,0.424224,0.347618,0.343442,0.294787,0.382466,0.293934,0.393317,0.404146,0.464452,0.308604,0.634487,0.686648,0.537074,0.607577,0.571159,0.562889,0.531179,0.634190,0.667598,0.625307,0.609398,0.744659,0.756230,0.642367,0.696423,0.710195,0.609302,0.427887,0.666684,0.619652,0.526457,0.556528,0.797804,0.775398,0.702729,0.692425,0.631001,0.591810,0.517705,0.714456,0.601910,0.599153,0.616032,0.603356,0.459467,0.459756,0.353502,0.342183,0.533429,0.427620,0.591214,0.521851,0.470823,0.409700,0.456738,0.591038,0.902413,0.914658,0.870433,0.951516,0.960002
0.365604,0.089022,0.076310,0.074056,0.055617,0.037039,0.166768,0.150750,0.116104,0.125752,0.177793,0.163893,0.299410,0.300662,0.337790,0.307417,0.239473,0.278591,0.292341,0.482876,0.425483,0.341804,0.303039,0.359044,0.286069,0.317844,0.291010,0.169181,0.198158,0.180106,0.159753,0.146506,0.297478,0.196467,0.222310,0.225890,0.208636,0.209703,0.223146,0.401928,0.319069,0.305240,0.260835,0.340693,0.257899,0.359909,0.381057,0.428406,0.282101,0.636296,0.682970,0.533746,0.597178,0.561305,0.546071,0.509730,0.627627,0.655502,0.603398,0.594824,0.744508,0.753269,0.636358,0.697707,0.703923,0.589235,0.413708,0.669177,0.604701,0.502326,0.550424,0.807505,0.782505,0.708114,0.690029,0.624279,0.576653,0.507901,0.709053,0.584567,0.582364,0.608862,0.580113,0.441804,0.432099,0.320299,0.322917,0.497388,0.407474,0.570649,0.493055,0.438282,0.377367,0.424778,0.584106,0.916459,0.923870,0.885248,0.961458,0.968727
0.365058,0.087204,0.071166,0.068860,0.046796,0.029071,0.153731,0.134077,0.096240,0.108015,0.161340,0.153080,0.294087,0.302782,0.345351,0.302084,0.228778,0.268933,0.291233,0.502084,0.435548,0.337160,0.301476,0.354825,0.272535,0.314007,0.281955,0.158461,0.194343,0.169339,0.139016,0.130473,0.281855,0.178763,0.207334,0.213648,0.198289,0.198555,0.219309,0.413303,0.321670,0.294232,0.246732,0.332001,0.249816,0.362995,0.399677,0.440773,0.294358,0.678514,0.720993,0.575313,0.636148,0.588674,0.567051,0.529094,0.660712,0.685819,0.624979,0.626333,0.784152,0.790649,0.686216,0.752751,0.753430,0.623091,0.448661,0.720122,0.642761,0.523393,0.589465,0.843313,0.819561,0.751299,0.730714,0.657986,0.603280,0.539809,0.747172,0.613039,0.613521,0.649180,0.612715,0.474765,0.461746,0.334848,0.350745,0.527457,0.427584,0.599057,0.502863,0.447577,0.395215,0.445665,0.628440,0.941447,0.945742,0.913877,0.974692,0.979993
0.347066,0.079370,0.063047,0.060671,0.039010,0.022435,0.137218,0.117762,0.079518,0.091259,0.143834,0.137684,0.279639,0.292248,0.339687,0.289481,0.212716,0.252925,0.278914,0.505359,0.433083,0.324355,0.288256,0.342736,0.253574,0.301103,0.267205,0.144683,0.183329,0.156425,0.120788,0.113354,0.262569,0.158661,0.188287,0.196379,0.182750,0.182465,0.205523,0.409083,0.313104,0.276879,0.226455,0.313972,0.232014,0.351565,0.398043,0.438029,0.288555,0.696025,0.738207,0.590419,0.653609,0.597309,0.570526,0.528044,0.671674,0.696410,0.627706,0.633386,0.801392,0.806009,0.707151,0.777681,0.777141,0.636137,0.457214,0.745122,0.659857,0.525451,0.602011,0.860590,0.837564,0.771407,0.750211,0.671071,0.611162,0.546492,0.764085,0.620412,0.621334,0.662587,0.623666,0.481846,0.469257,0.331440,0.353029,0.535869,0.424924,0.607676,0.496120,0.439148,0.392689,0.444804,0.643760,0.953475,0.956760,0.928263,0.981113,0.985371
